"","timestamp","open BTCUSDT","high BTCUSDT","low BTCUSDT","close BTCUSDT","volume BTCUSDT","closetime BTCUSDT","quote_avg BTCUSDT","trades BTCUSDT","open DASHUSDT","high DASHUSDT","low DASHUSDT","close DASHUSDT","volume DASHUSDT","closetime DASHUSDT","quote_avg DASHUSDT","trades DASHUSDT","open ZRXUSDT","high ZRXUSDT","low ZRXUSDT","close ZRXUSDT","volume ZRXUSDT","closetime ZRXUSDT","quote_avg ZRXUSDT","trades ZRXUSDT","open ETHUSDT","high ETHUSDT","low ETHUSDT","close ETHUSDT","volume ETHUSDT","closetime ETHUSDT","quote_avg ETHUSDT","trades ETHUSDT","open LTCUSDT","high LTCUSDT","low LTCUSDT","close LTCUSDT","volume LTCUSDT","closetime LTCUSDT","quote_avg LTCUSDT","trades LTCUSDT","open XMRUSDT","high XMRUSDT","low XMRUSDT","close XMRUSDT","volume XMRUSDT","closetime XMRUSDT","quote_avg XMRUSDT","trades XMRUSDT","open XRPUSDT","high XRPUSDT","low XRPUSDT","close XRPUSDT","volume XRPUSDT","closetime XRPUSDT","quote_avg XRPUSDT","trades XRPUSDT"
"37","2019-05-04",5770.62,5900,5587.45,5829.45,39682.408991,"2019-05-04 23:59:59.999",228942582.450779,283145,121.09,123.91,116.58,120.22,5075.30245,"2019-05-04 23:59:59.999",611006.9840254,2713,0.2828,0.2836,0.2615,0.2688,686564.14,"2019-05-04 23:59:59.999",186369.532775,1262,168.1,171.3,159.76,163.7,312928.58349,"2019-05-04 23:59:59.999",51596174.4008955,115264,79.26,82.76,74.54,77.77,457004.01484,"2019-05-04 23:59:59.999",35750061.7116449,86740,67.5,68.97,65.7,68.4,8906.19039,"2019-05-04 23:59:59.999",596677.7722428,2756,0.30792,0.31856,0.29634,0.30305,66819936.9,"2019-05-04 23:59:59.999",20447567.124627,78431
"38","2019-05-05",5829.83,5839.9,5696,5775.62,23822.543775,"2019-05-05 23:59:59.999",137653160.766022,185365,120.22,120.83,117.83,118.63,1224.0613,"2019-05-05 23:59:59.999",146322.9309411,1151,0.268,0.2696,0.2635,0.2671,222733.92,"2019-05-05 23:59:59.999",59464.874883,474,163.71,165.36,159.18,163.05,176029.10445,"2019-05-05 23:59:59.999",28659516.7862457,79825,77.73,78.16,75.4,75.7,236821.31245,"2019-05-05 23:59:59.999",18139200.7639219,43794,68.5,68.99,65.98,66.52,7426.58798,"2019-05-05 23:59:59.999",500103.71721,2107,0.30293,0.305,0.29892,0.30044,30103928.8,"2019-05-05 23:59:59.999",9074790.740683,52064
"39","2019-05-06",5773.18,5805,5619.14,5747.79,25256.596325,"2019-05-06 23:59:59.999",144358553.854622,230431,118.51,122.36,116.26,120.53,2218.44901,"2019-05-06 23:59:59.999",265501.3573938,1730,0.2665,0.2832,0.2615,0.2791,586129.01,"2019-05-06 23:59:59.999",160349.675125,1199,163.05,178.05,157.55,173,506528.14278,"2019-05-06 23:59:59.999",86112232.475863,151543,75.7,76.91,71.64,74.94,389445.48037,"2019-05-06 23:59:59.999",28863797.8869894,67449,66.71,68.29,64.67,67.5,9994.15459,"2019-05-06 23:59:59.999",666584.4923129,2800,0.30044,0.30751,0.29479,0.30283,51001442.8,"2019-05-06 23:59:59.999",15374911.616461,62586
"40","2019-05-07",5749.92,6028.41,5747.74,5846.34,39905.064422,"2019-05-07 23:59:59.999",236176663.817921,301388,120.93,123.29,116.58,117.11,2895.70941,"2019-05-07 23:59:59.999",348574.932832,2041,0.2802,0.2843,0.2619,0.2621,699787.36,"2019-05-07 23:59:59.999",190502.644426,1495,172.98,182.76,167.89,169.18,732496.87861,"2019-05-07 23:59:59.999",129206700.127684,208268,74.95,78.75,73.4,74.61,357677.92795,"2019-05-07 23:59:59.999",27275279.8649669,60743,67.5,71.21,65.83,65.93,15408.82311,"2019-05-07 23:59:59.999",1060742.7273735,4930,0.30284,0.30726,0.29712,0.29819,57173886.2,"2019-05-07 23:59:59.999",17309502.393341,69373
"41","2019-05-08",5846.34,6014.72,5772.2,5987.29,23074.05152,"2019-05-08 23:59:59.999",136245255.557208,190966,116.88,118.71,115,117.69,1182.87689,"2019-05-08 23:59:59.999",138410.1564182,1121,0.2625,0.272,0.2602,0.2688,479140.56,"2019-05-08 23:59:59.999",127448.96369,986,169.07,173.17,164.8,170.85,296410.76103,"2019-05-08 23:59:59.999",50307994.5847109,108809,74.59,75.5,72.4,74.44,206081.78548,"2019-05-08 23:59:59.999",15267753.6578615,38174,65.93,68.29,65.12,67.93,3580.67708,"2019-05-08 23:59:59.999",238837.926056,1257,0.29843,0.30275,0.29567,0.29958,34177808.2,"2019-05-08 23:59:59.999",10250241.416229,51336
"42","2019-05-09",5986.66,6224.55,5983.71,6209.18,27453.011436,"2019-05-09 23:59:59.999",167489934.34359,227841,117.6,118.81,110.26,112.3,3298.32922,"2019-05-09 23:59:59.999",378569.9254636,1851,0.269,0.2724,0.2527,0.2532,899510.5,"2019-05-09 23:59:59.999",233683.817801,1521,170.88,173.88,166.57,170.9,284663.99456,"2019-05-09 23:59:59.999",48482365.5414184,111190,74.44,75.9,72.77,74.19,240477.43667,"2019-05-09 23:59:59.999",17829294.3569958,41259,68.06,69.19,64.26,65.61,5488.80394,"2019-05-09 23:59:59.999",367056.1613713,1874,0.29957,0.30198,0.29195,0.29488,43626389.8,"2019-05-09 23:59:59.999",12951571.853822,64450
"43","2019-05-10",6209.95,6468.92,6172,6373.33,36623.61079,"2019-05-10 23:59:59.999",231801342.432093,283074,112.37,115.94,111.09,112.92,2560.82801,"2019-05-10 23:59:59.999",290410.4786393,1836,0.2563,0.2656,0.2535,0.2638,687026.18,"2019-05-10 23:59:59.999",179091.673747,1201,170.96,176.7,168.46,172.91,425543.74021,"2019-05-10 23:59:59.999",73717438.6539584,142024,74.18,79.61,72.66,77.11,422915.9252,"2019-05-10 23:59:59.999",32199715.1352361,73980,65.79,69.33,64.97,68.84,4925.69109,"2019-05-10 23:59:59.999",332508.5457383,1732,0.29475,0.30198,0.29061,0.29881,49685072.4,"2019-05-10 23:59:59.999",14747914.735959,78664
"44","2019-05-11",6375.16,7343.99,6372.85,7076.22,74022.424393,"2019-05-11 23:59:59.999",507216001.343404,562540,112.92,126.3,111.77,122.83,7220.10121,"2019-05-11 23:59:59.999",865855.5316134,4816,0.2642,0.3066,0.2628,0.2884,2113995.18,"2019-05-11 23:59:59.999",594348.072149,3578,172.92,205.23,172.92,190.2,885292.38389,"2019-05-11 23:59:59.999",167180496.76233,246217,77.12,95,76.85,86.59,909602.12694,"2019-05-11 23:59:59.999",78091222.1082642,165749,68.87,81.72,68.87,77.73,16162.74421,"2019-05-11 23:59:59.999",1202928.7020181,6274,0.29877,0.3372,0.29801,0.31724,191745220,"2019-05-11 23:59:59.999",60813200.234386,168786
"45","2019-05-12",7076.24,7521.78,6750,6967.31,86948.975339,"2019-05-12 23:59:59.999",619939454.489655,647345,122.82,127.96,117.13,125.22,6405.02757,"2019-05-12 23:59:59.999",785761.4274426,3977,0.2884,0.2936,0.2623,0.2737,2042525.2,"2019-05-12 23:59:59.999",573526.090821,3045,190.2,204.32,181,188.11,823372.28148,"2019-05-12 23:59:59.999",157611011.725251,228585,86.59,94.01,83,84.73,797262.85973,"2019-05-12 23:59:59.999",69998434.01864,152745,77.5,81.4,71.6,75.66,15792.30652,"2019-05-12 23:59:59.999",1214177.344527,5659,0.31703,0.32992,0.30233,0.31016,142010500.4,"2019-05-12 23:59:59.999",44648222.805019,142925
"46","2019-05-13",6968.24,8100,6870,7790.71,85804.735333,"2019-05-13 23:59:59.999",648012612.292701,588497,125.22,136.38,124.23,130.51,9325.59123,"2019-05-13 23:59:59.999",1225303.6113269,5639,0.2705,0.2914,0.2705,0.2776,1079004.96,"2019-05-13 23:59:59.999",302377.160928,2027,188.07,206.87,185.32,195.84,669265.46524,"2019-05-13 23:59:59.999",131102303.13857,190439,84.71,92.49,84.1,87.16,627311.35573,"2019-05-13 23:59:59.999",55391993.134908,118246,75.45,82.67,74.86,79.53,9969.95875,"2019-05-13 23:59:59.999",790982.1497609,4473,0.31014,0.329,0.30785,0.32409,135144821.2,"2019-05-13 23:59:59.999",43588295.044902,117892
"47","2019-05-14",7795.62,8366,7599.56,7947.56,76583.722603,"2019-05-14 23:59:59.999",611103206.003273,655426,131.15,142.91,130.53,141.67,9125.49018,"2019-05-14 23:59:59.999",1265958.7892939,6305,0.2788,0.3044,0.2755,0.3002,2445413.07,"2019-05-14 23:59:59.999",721010.451577,4450,195.83,219.81,194.19,216.4,864211.00603,"2019-05-14 23:59:59.999",179717430.310727,248577,87.34,93.61,86.5,91.17,644139.06467,"2019-05-14 23:59:59.999",58186818.859561,133780,79.51,84.91,72,83.46,10703.24128,"2019-05-14 23:59:59.999",875750.6608864,5889,0.32385,0.4362,0.32199,0.409,602192165.3,"2019-05-14 23:59:59.999",233868919.28196,382984
"48","2019-05-15",7945.26,8249,7850,8169.87,37884.327211,"2019-05-15 23:59:59.999",305196285.275582,347533,141.67,155.46,140.77,154.14,9394.9463,"2019-05-15 23:59:59.999",1394047.3181099,5394,0.3002,0.3762,0.3002,0.362,5003636.74,"2019-05-15 23:59:59.999",1708254.564661,7691,216.4,250.27,216.21,248.1,574697.29927,"2019-05-15 23:59:59.999",135054369.61757,176272,91.15,104.25,89.69,102.02,673429.92612,"2019-05-15 23:59:59.999",66429508.1788531,118893,83.46,95.03,82.37,94,12453.84595,"2019-05-15 23:59:59.999",1115166.8837289,4490,0.409,0.467,0.40737,0.45734,281029374.4,"2019-05-15 23:59:59.999",122406943.50577,186963
"49","2019-05-16",8169.08,8320,7705,7866.59,69630.513996,"2019-05-16 23:59:59.999",557126171.278964,666538,154.07,164.11,143.65,149.03,10560.85745,"2019-05-16 23:59:59.999",1615046.7634196,7733,0.3615,0.3785,0.323,0.3341,3915738.15,"2019-05-16 23:59:59.999",1365069.452826,7505,248.06,279.76,241.76,264.25,1733360.8936,"2019-05-16 23:59:59.999",452410350.051738,553635,102.03,107.14,90.73,95.49,1179885.10784,"2019-05-16 23:59:59.999",116020063.777305,216806,94.01,97.27,84.51,87.2,19593.50079,"2019-05-16 23:59:59.999",1763578.7544225,7726,0.45723,0.479,0.39334,0.41876,456302195.7,"2019-05-16 23:59:59.999",197563548.977879,333616
"50","2019-05-17",7868.67,7925,6913,7355.26,88752.008159,"2019-05-17 23:59:59.999",645676487.374403,803893,149.03,150.06,126.97,139.49,11499.03441,"2019-05-17 23:59:59.999",1569118.0150298,7514,0.335,0.339,0.292,0.3126,3286576.8,"2019-05-17 23:59:59.999",1012626.24646,6192,264.35,268.74,223.43,244.3,1529892.56898,"2019-05-17 23:59:59.999",366429299.202803,517016,95.49,97.48,84.27,89.76,914179.22548,"2019-05-17 23:59:59.999",80856683.9611846,173746,87.1,87.79,76.25,82.61,14493.81658,"2019-05-17 23:59:59.999",1172382.8957103,6105,0.41891,0.42394,0.3585,0.38862,348570589.6,"2019-05-17 23:59:59.999",133157321.494624,271369
"51","2019-05-18",7355.28,7458,7156.61,7257.45,37054.944779,"2019-05-18 23:59:59.999",271170511.050933,379504,139.45,144.28,134.05,141.03,6740.10967,"2019-05-18 23:59:59.999",932717.7575046,4744,0.3141,0.3387,0.3066,0.3242,1693098.11,"2019-05-18 23:59:59.999",542724.290927,3018,244.31,248,230.62,233.6,673218.09982,"2019-05-18 23:59:59.999",160450040.806919,236314,89.76,90.51,85.11,86.51,380542.14297,"2019-05-18 23:59:59.999",33352370.4500154,72853,82.61,83,78.95,79.75,10043.79016,"2019-05-18 23:59:59.999",817276.8718755,3636,0.38858,0.39598,0.3634,0.37183,147757619.6,"2019-05-18 23:59:59.999",55731993.667722,135377
"52","2019-05-19",7257.32,8275.09,7243.08,8148.48,65577.442058,"2019-05-19 23:59:59.999",517729474.358441,583432,140.54,176.74,140.24,172.14,13297.90897,"2019-05-19 23:59:59.999",2086623.9975336,9419,0.3237,0.3415,0.3212,0.3366,2753330.86,"2019-05-19 23:59:59.999",915525.377182,4119,233.57,264,231.77,259.51,823859.06342,"2019-05-19 23:59:59.999",207383027.826484,285496,86.55,96.81,86.07,94.58,584649.51759,"2019-05-19 23:59:59.999",54045051.6228448,124411,79.55,90.6,79.39,90.09,15529.76599,"2019-05-19 23:59:59.999",1338656.2122681,6160,0.37178,0.42796,0.37,0.41631,242837597.6,"2019-05-19 23:59:59.999",97668099.308911,210688
"53","2019-05-20",8147.94,8156.03,7553,7938.15,65859.208564,"2019-05-20 23:59:59.999",517939277.868858,610360,172.23,176,155.96,166.45,18171.7103,"2019-05-20 23:59:59.999",3013887.0455642,10164,0.3351,0.3358,0.3034,0.3174,1890776.09,"2019-05-20 23:59:59.999",602011.902527,3573,259.37,259.49,238,250.37,666889.82241,"2019-05-20 23:59:59.999",165783106.07703,246484,94.55,94.58,87.11,91.1,447735.71615,"2019-05-20 23:59:59.999",40656121.4410844,92452,89.72,90.3,84,87.19,11784.15685,"2019-05-20 23:59:59.999",1025526.2771451,5705,0.41612,0.41647,0.37812,0.39636,186638980.5,"2019-05-20 23:59:59.999",73954519.416451,171025
"54","2019-05-21",7937.16,8042.32,7771,7904.87,52301.752247,"2019-05-21 23:59:59.999",413637782.369746,554038,166.39,168.99,159.03,165.71,11959.54869,"2019-05-21 23:59:59.999",1962837.5173908,5679,0.3172,0.3326,0.3079,0.3308,2748098.82,"2019-05-21 23:59:59.999",876886.633118,4035,250.48,262,246.06,253.43,580249.69753,"2019-05-21 23:59:59.999",146749988.273737,229662,91.1,93.02,88.83,90.79,335538.23309,"2019-05-21 23:59:59.999",30483197.1255505,76133,87.14,92.5,87.06,88.51,16885.20812,"2019-05-21 23:59:59.999",1509649.3472736,6387,0.39629,0.40738,0.3853,0.39524,136551127.7,"2019-05-21 23:59:59.999",53950488.331162,132143
"55","2019-05-22",7904.48,8016,7465,7628.43,49136.994589,"2019-05-22 23:59:59.999",384730220.721952,461337,165.72,167.97,150.99,153.87,6338.88425,"2019-05-22 23:59:59.999",1014409.4009069,4055,0.3308,0.3362,0.2978,0.3026,2128621.25,"2019-05-22 23:59:59.999",680503.227583,3474,253.35,260.18,239.63,243.64,592848.95605,"2019-05-22 23:59:59.999",149006735.642177,208482,90.77,92.04,85.83,87.74,308520.29109,"2019-05-22 23:59:59.999",27641752.0456785,71246,88.51,91.27,80.18,83.07,17803.41345,"2019-05-22 23:59:59.999",1561979.0667336,5986,0.39515,0.4111,0.366,0.37183,163758384.8,"2019-05-22 23:59:59.999",63767561.915252,141977
"56","2019-05-23",7627.8,7940.98,7461,7851.51,49648.184701,"2019-05-23 23:59:59.999",381536239.512848,449220,153.87,156.14,145.61,154.06,7676.26041,"2019-05-23 23:59:59.999",1161034.6503785,4129,0.3026,0.3151,0.2918,0.313,2292166.28,"2019-05-23 23:59:59.999",694261.718597,3134,243.68,247.34,231.1,244.56,600193.89368,"2019-05-23 23:59:59.999",144051488.877393,198869,87.74,89.53,84.62,88.61,208332.29525,"2019-05-23 23:59:59.999",18146600.071508,52443,83.19,85.34,80.66,84.69,8565.1374,"2019-05-23 23:59:59.999",715170.7892813,3098,0.37171,0.38269,0.36091,0.37956,123020941.9,"2019-05-23 23:59:59.999",45712569.705124,108145
"57","2019-05-24",7849.95,8130,7766,7964.87,46664.785325,"2019-05-24 23:59:59.999",371381043.731603,428676,154.02,162.31,153.12,155.8,5761.6354,"2019-05-24 23:59:59.999",913328.3324033,4297,0.313,0.341,0.3061,0.3144,1926233.21,"2019-05-24 23:59:59.999",611988.63297,3511,244.63,254.35,241.54,248.87,447066.92596,"2019-05-24 23:59:59.999",111294049.366715,171482,88.67,103.77,88.01,100.5,832985.16125,"2019-05-24 23:59:59.999",81794059.9838869,153722,84.81,86.93,83.36,85.44,9096.99016,"2019-05-24 23:59:59.999",778608.7093081,3336,0.37989,0.39375,0.36982,0.38286,128350309.9,"2019-05-24 23:59:59.999",49275420.861692,114678
"58","2019-05-25",7964.52,8091.8,7908.34,8025.41,28414.328817,"2019-05-25 23:59:59.999",227376280.585408,264448,155.8,160.19,153.02,156.02,2900.30815,"2019-05-25 23:59:59.999",454921.3788692,2686,0.3143,0.3235,0.3109,0.3216,1047736.45,"2019-05-25 23:59:59.999",331182.681649,1517,248.84,257.33,247.22,250.22,332544.38731,"2019-05-25 23:59:59.999",83665127.8436946,125719,100.5,105.07,98.87,102.66,519802.9895,"2019-05-25 23:59:59.999",53062963.8260795,108307,85.32,87.31,85.02,86.8,5615.95591,"2019-05-25 23:59:59.999",484005.8979823,2109,0.38286,0.393,0.37941,0.3852,74444217.1,"2019-05-25 23:59:59.999",28713578.95009,70130
"59","2019-05-26",8023,8740,7833.42,8614.43,49652.144567,"2019-05-26 23:59:59.999",409616322.388479,377306,155.59,164.35,151.47,161.96,3384.98718,"2019-05-26 23:59:59.999",535275.5140147,3266,0.3231,0.329,0.3088,0.3247,1402564.24,"2019-05-26 23:59:59.999",449226.937196,2393,250.17,269.4,245.11,264.45,450090.22324,"2019-05-26 23:59:59.999",115089467.787958,159525,102.66,114,97.5,111,658431.91144,"2019-05-26 23:59:59.999",68920626.4237978,108458,86.67,92.39,85,91.3,12335.57747,"2019-05-26 23:59:59.999",1091675.8017529,4754,0.38526,0.41368,0.373,0.40372,96380922,"2019-05-26 23:59:59.999",37756572.668045,86612
"60","2019-05-27",8612.54,8908.32,8589,8756.32,51886.768793,"2019-05-27 23:59:59.999",452651204.934902,478773,161.67,169.86,160.95,165.79,7262.0323,"2019-05-27 23:59:59.999",1198979.2355173,5492,0.3247,0.3398,0.3222,0.3354,2021725.83,"2019-05-27 23:59:59.999",668360.360758,3492,264.35,279.59,260,270.53,635463.50204,"2019-05-27 23:59:59.999",170250734.891753,246768,111.03,121.89,109.94,116.3,873684.89847,"2019-05-27 23:59:59.999",99764291.8459324,180148,91.22,98.84,91.22,97.43,13539.46342,"2019-05-27 23:59:59.999",1291150.8589221,5863,0.40364,0.44645,0.399,0.43331,198385219.3,"2019-05-27 23:59:59.999",83039407.857653,174482
"61","2019-05-28",8752.52,8798.49,8510.63,8715.64,31470.551534,"2019-05-28 23:59:59.999",273791910.631476,349123,165.48,173.5,162.28,169.66,7023.78358,"2019-05-28 23:59:59.999",1171522.7547145,5392,0.3358,0.3405,0.3269,0.3356,1710854.08,"2019-05-28 23:59:59.999",574172.38108,3015,270.7,275.95,264.45,271.03,409443.69364,"2019-05-28 23:59:59.999",110617403.689246,181468,116.41,118.22,111.08,114.81,399902.25403,"2019-05-28 23:59:59.999",45797915.3005502,94634,97.31,98.47,95.28,95.93,7523.91455,"2019-05-28 23:59:59.999",728268.3789286,3291,0.4334,0.4611,0.4176,0.44877,245797208.7,"2019-05-28 23:59:59.999",107876505.101444,198648
"62","2019-05-29",8716.87,8750,8406.6,8645.68,33880.865922,"2019-05-29 23:59:59.999",292094591.018039,352317,169.17,175.15,160.44,168.27,5002.51712,"2019-05-29 23:59:59.999",844800.3374339,4544,0.3356,0.3579,0.3221,0.3426,3119988.12,"2019-05-29 23:59:59.999",1066107.490297,4423,271.08,274.04,260.05,268.83,383412.45769,"2019-05-29 23:59:59.999",102868997.432019,173915,114.87,118.33,108,115.06,359489.09796,"2019-05-29 23:59:59.999",41060611.9641629,89315,95.63,95.91,90,93.81,9949.82174,"2019-05-29 23:59:59.999",931838.6845371,4723,0.44863,0.45701,0.42,0.44307,205712650.4,"2019-05-29 23:59:59.999",90894593.911838,175046
"63","2019-05-30",8646.5,9074.26,8005,8269.54,70379.998521,"2019-05-30 23:59:59.999",603312537.380843,617341,167.92,175.78,156.06,162.92,9088.32604,"2019-05-30 23:59:59.999",1532579.8042134,7608,0.3431,0.372,0.3102,0.3239,5558461.52,"2019-05-30 23:59:59.999",1923477.400059,7883,268.92,288.62,240.14,254.56,1066279.49387,"2019-05-30 23:59:59.999",289930479.362119,368300,115.03,120.35,102.4,107.78,708618.8245,"2019-05-30 23:59:59.999",80058167.9964162,155541,93.77,98.99,88.28,91.61,15633.5112,"2019-05-30 23:59:59.999",1479581.1220098,7474,0.44286,0.4735,0.401,0.41789,347536093.1,"2019-05-30 23:59:59.999",155017970.610996,257095
"64","2019-05-31",8267.1,8594,8108.5,8555,44727.49162,"2019-05-31 23:59:59.999",373629673.919014,416525,163,166.36,157.01,165.99,4782.43585,"2019-05-31 23:59:59.999",777701.1856325,3563,0.3235,0.3443,0.3136,0.3425,1345327.85,"2019-05-31 23:59:59.999",443632.683588,2531,254.59,268.72,245.21,267.9,602153.87244,"2019-05-31 23:59:59.999",154783065.770774,253604,107.78,114.93,104.55,114.6,487341.72799,"2019-05-31 23:59:59.999",53042097.0134148,107379,91.69,93.66,89.07,93.25,8083.30206,"2019-05-31 23:59:59.999",742662.621134,3306,0.41809,0.4408,0.40614,0.43851,193230057.5,"2019-05-31 23:59:59.999",81751522.207287,168694
"65","2019-06-01",8555,8626,8442.36,8544.07,31868.234157,"2019-06-01 23:59:59.999",272098436.340696,348375,165.97,167.3,161.22,163,3160.6439,"2019-06-01 23:59:59.999",520985.9172976,3206,0.343,0.345,0.3307,0.3331,1140980.46,"2019-06-01 23:59:59.999",385493.668405,2167,267.9,275.5,260.68,264.33,455676.98613,"2019-06-01 23:59:59.999",121851235.759184,182844,114.65,116.28,110.51,112.35,318759.84041,"2019-06-01 23:59:59.999",36157772.3131558,78931,93.25,93.93,91.07,92.96,11483.95396,"2019-06-01 23:59:59.999",1060713.4276505,3979,0.43849,0.44169,0.41664,0.42894,113888226.1,"2019-06-01 23:59:59.999",49238915.752335,117859
"66","2019-06-02",8545.1,8814.78,8524,8725.98,27835.133265,"2019-06-02 23:59:59.999",241414596.719505,299353,163,167.76,161.8,165.09,3017.61798,"2019-06-02 23:59:59.999",499692.4490552,2449,0.3348,0.3419,0.3315,0.3405,1413782.07,"2019-06-02 23:59:59.999",476553.285388,2785,264.33,273.2,263.2,268.88,301536.15062,"2019-06-02 23:59:59.999",80960737.4054672,138349,112.34,116.48,111.25,114.39,234192.23299,"2019-06-02 23:59:59.999",26740364.1967509,60092,92.82,96.14,92.56,94.77,4403.96219,"2019-06-02 23:59:59.999",416719.8966252,3004,0.42856,0.44695,0.42735,0.44396,102419845.2,"2019-06-02 23:59:59.999",44973534.627066,103531
"67","2019-06-03",8726,8800.95,8080.8,8115.82,45692.965104,"2019-06-03 23:59:59.999",387155494.973049,431252,165.36,165.36,153.15,155.22,5019.09703,"2019-06-03 23:59:59.999",809692.6036039,3859,0.3407,0.3444,0.3118,0.3169,2017373.6,"2019-06-03 23:59:59.999",672418.34033,3846,268.87,270,248,249.91,397360.65275,"2019-06-03 23:59:59.999",103602836.683742,193998,114.44,116.2,105.01,105.99,441610.78458,"2019-06-03 23:59:59.999",49245349.1978798,106765,94.77,96,88.83,88.85,8904.17858,"2019-06-03 23:59:59.999",827452.8254096,4605,0.44396,0.465,0.417,0.41731,235501937.2,"2019-06-03 23:59:59.999",104328481.547735,206456
"68","2019-06-04",8115.66,8115.66,7481.02,7687.03,74143.948941,"2019-06-04 23:59:59.999",582173398.325797,645913,155.12,160.34,130,143.83,8368.35424,"2019-06-04 23:59:59.999",1257373.100979,6019,0.3152,0.3207,0.2928,0.3038,1887051.05,"2019-06-04 23:59:59.999",581636.540611,3080,250.02,251.67,234.39,241.39,633822.71246,"2019-06-04 23:59:59.999",154709331.294187,270568,105.94,106.8,98.13,102.2,673951.14145,"2019-06-04 23:59:59.999",69303243.3129226,155623,88.81,89,81.17,83.65,11825.09013,"2019-06-04 23:59:59.999",1012864.3492638,4669,0.41739,0.41934,0.3836,0.39878,220369532.7,"2019-06-04 23:59:59.999",89143978.175128,206294
"69","2019-06-05",7687.04,7896.7,7572.78,7776.5,48679.656455,"2019-06-05 23:59:59.999",377635818.004409,426120,143.82,148.93,142.08,146.96,4328.75419,"2019-06-05 23:59:59.999",629137.4962245,2885,0.3035,0.3201,0.3007,0.3143,1104596.5,"2019-06-05 23:59:59.999",341488.503614,2035,241.46,250.41,237.37,245.63,335953.37927,"2019-06-05 23:59:59.999",81839286.6165841,173428,102.2,105.21,100.11,103.66,379894.44483,"2019-06-05 23:59:59.999",39022877.2563426,92113,83.65,87,82.87,84.65,8431.71469,"2019-06-05 23:59:59.999",716080.1419521,2647,0.3989,0.40597,0.3871,0.4001,129307000.7,"2019-06-05 23:59:59.999",51543647.839286,140979
"70","2019-06-06",7778.08,7868.13,7444.58,7786.7,36624.118747,"2019-06-06 23:59:59.999",282156410.543789,371485,146.65,149.22,138.36,143.18,4018.37758,"2019-06-06 23:59:59.999",576128.2612687,2570,0.3133,0.33,0.3057,0.3205,1722937.74,"2019-06-06 23:59:59.999",552139.769104,3162,245.62,250.66,235.01,248.76,297579.14734,"2019-06-06 23:59:59.999",72417630.0041218,146839,103.61,112.07,101,111.19,488905.21588,"2019-06-06 23:59:59.999",51485265.6301071,114700,84.63,87.14,82.78,86.69,9642.1719,"2019-06-06 23:59:59.999",822840.0538771,2356,0.39997,0.427,0.39024,0.41937,187115409.8,"2019-06-06 23:59:59.999",76729329.755562,166982
"71","2019-06-07",7787.57,8100,7737.49,7980.53,33942.225658,"2019-06-07 23:59:59.999",269125728.14165,323096,143.36,152.16,141.39,149.45,8526.29948,"2019-06-07 23:59:59.999",1258803.6633787,4197,0.3212,0.339,0.3169,0.3326,1223611.56,"2019-06-07 23:59:59.999",398857.521536,2265,248.77,253.28,243.46,248.77,353378.6568,"2019-06-07 23:59:59.999",87644279.2486556,149700,111.25,121,109.53,116.71,619792.48983,"2019-06-07 23:59:59.999",71559713.2584965,138367,86.73,89.52,85.09,88,10052.83018,"2019-06-07 23:59:59.999",878084.1292931,3228,0.41935,0.43003,0.41389,0.41886,121225704.2,"2019-06-07 23:59:59.999",51138467.590377,120088
